confidence_threshold,overall_accuracy,committed_accuracy,coverage,unknown_percentage,other_capture_rate,other_samples_count,other_predicted_as_unknown,total_samples,max_probabilities,true_labels,predicted_labels,experiment,mode,eval_accuracy,excluded_classes,num_training_classes
0.5,0.864,0.8780487804878049,98.4,1.5625,0.0,3,0,128,"[0.99982846 0.70735264 0.9998319  0.8272218  0.9992353  0.99970347
 0.9406744  0.9994311  0.99955446 0.9998549  0.9995309  0.99976677
 0.9998331  0.9995472  0.8119099  0.9982272  0.9950423  0.9530447
 0.9995092  0.9984793  0.9994777  0.99826825 0.9740034  0.99764603
 0.99785113 0.9989712  0.99866664 0.9996648  0.9997211  0.9991636
 0.9974215  0.99960583 0.99968624 0.9991036  0.9997744  0.9996495
 0.99904007 0.9992144  0.99987185 0.99988234 0.9993954  0.9834426
 0.5868533  0.99956244 0.9993098  0.9997311  0.45851445 0.9989411
 0.9997671  0.9202302  0.9998543  0.9998173  0.96422267 0.39667344
 0.7801163  0.9997353  0.99987817 0.99966896 0.99977297 0.9997502
 0.9996408  0.97412103 0.9995202  0.9973941  0.99904877 0.99971455
 0.9997607  0.9998036  0.9996897  0.99783796 0.9995777  0.99967873
 0.99975437 0.9996197  0.9992052  0.9998258  0.9994722  0.9998104
 0.9312009  0.99959    0.99825746 0.9983746  0.9998357  0.9998067
 0.99983215 0.9994887  0.9964803  0.99802846 0.997948   0.99950624
 0.999342   0.99913067 0.9995259  0.99899596 0.9982168  0.9997559
 0.96723515 0.99975735 0.9998104  0.99907875 0.9997309  0.99851197
 0.93558973 0.5211775  0.93246186 0.9998054  0.99882036 0.9562368
 0.9998161  0.8739295  0.99958163 0.99985194 0.90407705 0.9998634
 0.5425547  0.9998048  0.9998492  0.99878234 0.9998559  0.99981433
 0.91026694 0.99990606 0.8104331  0.99982494 0.9998977  0.99951065
 0.9998778  0.9026573 ]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2
 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 3 6 2 6 6 3 3 3 3 3 3 3 3
 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 4 4 4 4 4 4 4 4 4
 4 4 4 4 4 4 4 4 4 5 5 5 5 5 5 5 5]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 2, 1, 5, 1, 4, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 7, 1, 2, 2, 2, 2, 3, 7, 3, 2, 5, 2, 2, 2, 2, 3, 3, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 0, 3, 3, 3, 3, 3, 3, 3, 3, 3, 0, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 4, 4, 4, 2, 4, 4, 1, 4, 4, 4, 4, 1, 4, 4, 4, 4, 4, 2, 5, 5, 5, 5, 5, 5, 5]",without_other,combined,0.871999979019165,['other'],6
0.6,0.848,0.8833333333333333,96.0,3.90625,0.0,3,0,128,"[0.99982846 0.70735264 0.9998319  0.8272218  0.9992353  0.99970347
 0.9406744  0.9994311  0.99955446 0.9998549  0.9995309  0.99976677
 0.9998331  0.9995472  0.8119099  0.9982272  0.9950423  0.9530447
 0.9995092  0.9984793  0.9994777  0.99826825 0.9740034  0.99764603
 0.99785113 0.9989712  0.99866664 0.9996648  0.9997211  0.9991636
 0.9974215  0.99960583 0.99968624 0.9991036  0.9997744  0.9996495
 0.99904007 0.9992144  0.99987185 0.99988234 0.9993954  0.9834426
 0.5868533  0.99956244 0.9993098  0.9997311  0.45851445 0.9989411
 0.9997671  0.9202302  0.9998543  0.9998173  0.96422267 0.39667344
 0.7801163  0.9997353  0.99987817 0.99966896 0.99977297 0.9997502
 0.9996408  0.97412103 0.9995202  0.9973941  0.99904877 0.99971455
 0.9997607  0.9998036  0.9996897  0.99783796 0.9995777  0.99967873
 0.99975437 0.9996197  0.9992052  0.9998258  0.9994722  0.9998104
 0.9312009  0.99959    0.99825746 0.9983746  0.9998357  0.9998067
 0.99983215 0.9994887  0.9964803  0.99802846 0.997948   0.99950624
 0.999342   0.99913067 0.9995259  0.99899596 0.9982168  0.9997559
 0.96723515 0.99975735 0.9998104  0.99907875 0.9997309  0.99851197
 0.93558973 0.5211775  0.93246186 0.9998054  0.99882036 0.9562368
 0.9998161  0.8739295  0.99958163 0.99985194 0.90407705 0.9998634
 0.5425547  0.9998048  0.9998492  0.99878234 0.9998559  0.99981433
 0.91026694 0.99990606 0.8104331  0.99982494 0.9998977  0.99951065
 0.9998778  0.9026573 ]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2
 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 3 6 2 6 6 3 3 3 3 3 3 3 3
 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 4 4 4 4 4 4 4 4 4
 4 4 4 4 4 4 4 4 4 5 5 5 5 5 5 5 5]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 2, 1, 5, 1, 4, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 7, 2, 2, 2, 7, 1, 2, 2, 2, 2, 3, 7, 3, 2, 5, 2, 2, 2, 2, 3, 3, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 0, 3, 3, 3, 3, 3, 3, 3, 3, 3, 0, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 7, 4, 4, 2, 4, 4, 1, 4, 4, 4, 4, 7, 4, 4, 4, 4, 4, 2, 5, 5, 5, 5, 5, 5, 5]",without_other,combined,0.871999979019165,['other'],6
0.7,0.848,0.8833333333333333,96.0,3.90625,0.0,3,0,128,"[0.99982846 0.70735264 0.9998319  0.8272218  0.9992353  0.99970347
 0.9406744  0.9994311  0.99955446 0.9998549  0.9995309  0.99976677
 0.9998331  0.9995472  0.8119099  0.9982272  0.9950423  0.9530447
 0.9995092  0.9984793  0.9994777  0.99826825 0.9740034  0.99764603
 0.99785113 0.9989712  0.99866664 0.9996648  0.9997211  0.9991636
 0.9974215  0.99960583 0.99968624 0.9991036  0.9997744  0.9996495
 0.99904007 0.9992144  0.99987185 0.99988234 0.9993954  0.9834426
 0.5868533  0.99956244 0.9993098  0.9997311  0.45851445 0.9989411
 0.9997671  0.9202302  0.9998543  0.9998173  0.96422267 0.39667344
 0.7801163  0.9997353  0.99987817 0.99966896 0.99977297 0.9997502
 0.9996408  0.97412103 0.9995202  0.9973941  0.99904877 0.99971455
 0.9997607  0.9998036  0.9996897  0.99783796 0.9995777  0.99967873
 0.99975437 0.9996197  0.9992052  0.9998258  0.9994722  0.9998104
 0.9312009  0.99959    0.99825746 0.9983746  0.9998357  0.9998067
 0.99983215 0.9994887  0.9964803  0.99802846 0.997948   0.99950624
 0.999342   0.99913067 0.9995259  0.99899596 0.9982168  0.9997559
 0.96723515 0.99975735 0.9998104  0.99907875 0.9997309  0.99851197
 0.93558973 0.5211775  0.93246186 0.9998054  0.99882036 0.9562368
 0.9998161  0.8739295  0.99958163 0.99985194 0.90407705 0.9998634
 0.5425547  0.9998048  0.9998492  0.99878234 0.9998559  0.99981433
 0.91026694 0.99990606 0.8104331  0.99982494 0.9998977  0.99951065
 0.9998778  0.9026573 ]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2
 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 3 6 2 6 6 3 3 3 3 3 3 3 3
 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 4 4 4 4 4 4 4 4 4
 4 4 4 4 4 4 4 4 4 5 5 5 5 5 5 5 5]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 2, 1, 5, 1, 4, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 7, 2, 2, 2, 7, 1, 2, 2, 2, 2, 3, 7, 3, 2, 5, 2, 2, 2, 2, 3, 3, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 0, 3, 3, 3, 3, 3, 3, 3, 3, 3, 0, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 7, 4, 4, 2, 4, 4, 1, 4, 4, 4, 4, 7, 4, 4, 4, 4, 4, 2, 5, 5, 5, 5, 5, 5, 5]",without_other,combined,0.871999979019165,['other'],6
0.8,0.84,0.8898305084745762,94.39999999999999,5.46875,0.0,3,0,128,"[0.99982846 0.70735264 0.9998319  0.8272218  0.9992353  0.99970347
 0.9406744  0.9994311  0.99955446 0.9998549  0.9995309  0.99976677
 0.9998331  0.9995472  0.8119099  0.9982272  0.9950423  0.9530447
 0.9995092  0.9984793  0.9994777  0.99826825 0.9740034  0.99764603
 0.99785113 0.9989712  0.99866664 0.9996648  0.9997211  0.9991636
 0.9974215  0.99960583 0.99968624 0.9991036  0.9997744  0.9996495
 0.99904007 0.9992144  0.99987185 0.99988234 0.9993954  0.9834426
 0.5868533  0.99956244 0.9993098  0.9997311  0.45851445 0.9989411
 0.9997671  0.9202302  0.9998543  0.9998173  0.96422267 0.39667344
 0.7801163  0.9997353  0.99987817 0.99966896 0.99977297 0.9997502
 0.9996408  0.97412103 0.9995202  0.9973941  0.99904877 0.99971455
 0.9997607  0.9998036  0.9996897  0.99783796 0.9995777  0.99967873
 0.99975437 0.9996197  0.9992052  0.9998258  0.9994722  0.9998104
 0.9312009  0.99959    0.99825746 0.9983746  0.9998357  0.9998067
 0.99983215 0.9994887  0.9964803  0.99802846 0.997948   0.99950624
 0.999342   0.99913067 0.9995259  0.99899596 0.9982168  0.9997559
 0.96723515 0.99975735 0.9998104  0.99907875 0.9997309  0.99851197
 0.93558973 0.5211775  0.93246186 0.9998054  0.99882036 0.9562368
 0.9998161  0.8739295  0.99958163 0.99985194 0.90407705 0.9998634
 0.5425547  0.9998048  0.9998492  0.99878234 0.9998559  0.99981433
 0.91026694 0.99990606 0.8104331  0.99982494 0.9998977  0.99951065
 0.9998778  0.9026573 ]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2
 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 3 6 2 6 6 3 3 3 3 3 3 3 3
 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 4 4 4 4 4 4 4 4 4
 4 4 4 4 4 4 4 4 4 5 5 5 5 5 5 5 5]","[0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 2, 1, 5, 1, 4, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 7, 2, 2, 2, 7, 1, 2, 2, 2, 2, 3, 7, 7, 2, 5, 2, 2, 2, 2, 3, 3, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 0, 3, 3, 3, 3, 3, 3, 3, 3, 3, 0, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 7, 4, 4, 2, 4, 4, 1, 4, 4, 4, 4, 7, 4, 4, 4, 4, 4, 2, 5, 5, 5, 5, 5, 5, 5]",without_other,combined,0.871999979019165,['other'],6
0.85,0.824,0.8956521739130435,92.0,7.8125,0.0,3,0,128,"[0.99982846 0.70735264 0.9998319  0.8272218  0.9992353  0.99970347
 0.9406744  0.9994311  0.99955446 0.9998549  0.9995309  0.99976677
 0.9998331  0.9995472  0.8119099  0.9982272  0.9950423  0.9530447
 0.9995092  0.9984793  0.9994777  0.99826825 0.9740034  0.99764603
 0.99785113 0.9989712  0.99866664 0.9996648  0.9997211  0.9991636
 0.9974215  0.99960583 0.99968624 0.9991036  0.9997744  0.9996495
 0.99904007 0.9992144  0.99987185 0.99988234 0.9993954  0.9834426
 0.5868533  0.99956244 0.9993098  0.9997311  0.45851445 0.9989411
 0.9997671  0.9202302  0.9998543  0.9998173  0.96422267 0.39667344
 0.7801163  0.9997353  0.99987817 0.99966896 0.99977297 0.9997502
 0.9996408  0.97412103 0.9995202  0.9973941  0.99904877 0.99971455
 0.9997607  0.9998036  0.9996897  0.99783796 0.9995777  0.99967873
 0.99975437 0.9996197  0.9992052  0.9998258  0.9994722  0.9998104
 0.9312009  0.99959    0.99825746 0.9983746  0.9998357  0.9998067
 0.99983215 0.9994887  0.9964803  0.99802846 0.997948   0.99950624
 0.999342   0.99913067 0.9995259  0.99899596 0.9982168  0.9997559
 0.96723515 0.99975735 0.9998104  0.99907875 0.9997309  0.99851197
 0.93558973 0.5211775  0.93246186 0.9998054  0.99882036 0.9562368
 0.9998161  0.8739295  0.99958163 0.99985194 0.90407705 0.9998634
 0.5425547  0.9998048  0.9998492  0.99878234 0.9998559  0.99981433
 0.91026694 0.99990606 0.8104331  0.99982494 0.9998977  0.99951065
 0.9998778  0.9026573 ]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2
 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 3 6 2 6 6 3 3 3 3 3 3 3 3
 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 4 4 4 4 4 4 4 4 4
 4 4 4 4 4 4 4 4 4 5 5 5 5 5 5 5 5]","[0, 7, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 2, 1, 5, 1, 4, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 7, 2, 2, 2, 7, 1, 2, 2, 2, 2, 3, 7, 7, 2, 5, 2, 2, 2, 2, 3, 3, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 0, 3, 3, 3, 3, 3, 3, 3, 3, 3, 0, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 7, 4, 4, 2, 4, 4, 1, 4, 4, 4, 4, 7, 4, 4, 4, 4, 4, 2, 5, 7, 5, 5, 5, 5, 5]",without_other,combined,0.871999979019165,['other'],6
0.9,0.824,0.9035087719298246,91.2,8.59375,0.0,3,0,128,"[0.99982846 0.70735264 0.9998319  0.8272218  0.9992353  0.99970347
 0.9406744  0.9994311  0.99955446 0.9998549  0.9995309  0.99976677
 0.9998331  0.9995472  0.8119099  0.9982272  0.9950423  0.9530447
 0.9995092  0.9984793  0.9994777  0.99826825 0.9740034  0.99764603
 0.99785113 0.9989712  0.99866664 0.9996648  0.9997211  0.9991636
 0.9974215  0.99960583 0.99968624 0.9991036  0.9997744  0.9996495
 0.99904007 0.9992144  0.99987185 0.99988234 0.9993954  0.9834426
 0.5868533  0.99956244 0.9993098  0.9997311  0.45851445 0.9989411
 0.9997671  0.9202302  0.9998543  0.9998173  0.96422267 0.39667344
 0.7801163  0.9997353  0.99987817 0.99966896 0.99977297 0.9997502
 0.9996408  0.97412103 0.9995202  0.9973941  0.99904877 0.99971455
 0.9997607  0.9998036  0.9996897  0.99783796 0.9995777  0.99967873
 0.99975437 0.9996197  0.9992052  0.9998258  0.9994722  0.9998104
 0.9312009  0.99959    0.99825746 0.9983746  0.9998357  0.9998067
 0.99983215 0.9994887  0.9964803  0.99802846 0.997948   0.99950624
 0.999342   0.99913067 0.9995259  0.99899596 0.9982168  0.9997559
 0.96723515 0.99975735 0.9998104  0.99907875 0.9997309  0.99851197
 0.93558973 0.5211775  0.93246186 0.9998054  0.99882036 0.9562368
 0.9998161  0.8739295  0.99958163 0.99985194 0.90407705 0.9998634
 0.5425547  0.9998048  0.9998492  0.99878234 0.9998559  0.99981433
 0.91026694 0.99990606 0.8104331  0.99982494 0.9998977  0.99951065
 0.9998778  0.9026573 ]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2
 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 3 6 2 6 6 3 3 3 3 3 3 3 3
 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 4 4 4 4 4 4 4 4 4
 4 4 4 4 4 4 4 4 4 5 5 5 5 5 5 5 5]","[0, 7, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 2, 1, 5, 1, 4, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 7, 2, 2, 2, 7, 1, 2, 2, 2, 2, 3, 7, 7, 2, 5, 2, 2, 2, 2, 3, 3, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 0, 3, 3, 3, 3, 3, 3, 3, 3, 3, 0, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 7, 4, 4, 2, 4, 4, 7, 4, 4, 4, 4, 7, 4, 4, 4, 4, 4, 2, 5, 7, 5, 5, 5, 5, 5]",without_other,combined,0.871999979019165,['other'],6
0.95,0.768,0.9056603773584906,84.8,14.84375,0.0,3,0,128,"[0.99982846 0.70735264 0.9998319  0.8272218  0.9992353  0.99970347
 0.9406744  0.9994311  0.99955446 0.9998549  0.9995309  0.99976677
 0.9998331  0.9995472  0.8119099  0.9982272  0.9950423  0.9530447
 0.9995092  0.9984793  0.9994777  0.99826825 0.9740034  0.99764603
 0.99785113 0.9989712  0.99866664 0.9996648  0.9997211  0.9991636
 0.9974215  0.99960583 0.99968624 0.9991036  0.9997744  0.9996495
 0.99904007 0.9992144  0.99987185 0.99988234 0.9993954  0.9834426
 0.5868533  0.99956244 0.9993098  0.9997311  0.45851445 0.9989411
 0.9997671  0.9202302  0.9998543  0.9998173  0.96422267 0.39667344
 0.7801163  0.9997353  0.99987817 0.99966896 0.99977297 0.9997502
 0.9996408  0.97412103 0.9995202  0.9973941  0.99904877 0.99971455
 0.9997607  0.9998036  0.9996897  0.99783796 0.9995777  0.99967873
 0.99975437 0.9996197  0.9992052  0.9998258  0.9994722  0.9998104
 0.9312009  0.99959    0.99825746 0.9983746  0.9998357  0.9998067
 0.99983215 0.9994887  0.9964803  0.99802846 0.997948   0.99950624
 0.999342   0.99913067 0.9995259  0.99899596 0.9982168  0.9997559
 0.96723515 0.99975735 0.9998104  0.99907875 0.9997309  0.99851197
 0.93558973 0.5211775  0.93246186 0.9998054  0.99882036 0.9562368
 0.9998161  0.8739295  0.99958163 0.99985194 0.90407705 0.9998634
 0.5425547  0.9998048  0.9998492  0.99878234 0.9998559  0.99981433
 0.91026694 0.99990606 0.8104331  0.99982494 0.9998977  0.99951065
 0.9998778  0.9026573 ]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2
 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 3 6 2 6 6 3 3 3 3 3 3 3 3
 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 4 4 4 4 4 4 4 4 4
 4 4 4 4 4 4 4 4 4 5 5 5 5 5 5 5 5]","[0, 7, 0, 7, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 7, 2, 1, 5, 1, 4, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 7, 2, 2, 2, 7, 1, 2, 7, 2, 2, 3, 7, 7, 2, 5, 2, 2, 2, 2, 3, 3, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 0, 3, 7, 3, 3, 3, 3, 3, 3, 3, 0, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 7, 7, 7, 4, 2, 4, 4, 7, 4, 4, 7, 4, 7, 4, 4, 4, 4, 4, 7, 5, 7, 5, 5, 5, 5, 7]",without_other,combined,0.871999979019165,['other'],6
0.99,0.728,0.9191919191919192,79.2,20.3125,0.0,3,0,128,"[0.99982846 0.70735264 0.9998319  0.8272218  0.9992353  0.99970347
 0.9406744  0.9994311  0.99955446 0.9998549  0.9995309  0.99976677
 0.9998331  0.9995472  0.8119099  0.9982272  0.9950423  0.9530447
 0.9995092  0.9984793  0.9994777  0.99826825 0.9740034  0.99764603
 0.99785113 0.9989712  0.99866664 0.9996648  0.9997211  0.9991636
 0.9974215  0.99960583 0.99968624 0.9991036  0.9997744  0.9996495
 0.99904007 0.9992144  0.99987185 0.99988234 0.9993954  0.9834426
 0.5868533  0.99956244 0.9993098  0.9997311  0.45851445 0.9989411
 0.9997671  0.9202302  0.9998543  0.9998173  0.96422267 0.39667344
 0.7801163  0.9997353  0.99987817 0.99966896 0.99977297 0.9997502
 0.9996408  0.97412103 0.9995202  0.9973941  0.99904877 0.99971455
 0.9997607  0.9998036  0.9996897  0.99783796 0.9995777  0.99967873
 0.99975437 0.9996197  0.9992052  0.9998258  0.9994722  0.9998104
 0.9312009  0.99959    0.99825746 0.9983746  0.9998357  0.9998067
 0.99983215 0.9994887  0.9964803  0.99802846 0.997948   0.99950624
 0.999342   0.99913067 0.9995259  0.99899596 0.9982168  0.9997559
 0.96723515 0.99975735 0.9998104  0.99907875 0.9997309  0.99851197
 0.93558973 0.5211775  0.93246186 0.9998054  0.99882036 0.9562368
 0.9998161  0.8739295  0.99958163 0.99985194 0.90407705 0.9998634
 0.5425547  0.9998048  0.9998492  0.99878234 0.9998559  0.99981433
 0.91026694 0.99990606 0.8104331  0.99982494 0.9998977  0.99951065
 0.9998778  0.9026573 ]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2
 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 3 6 2 6 6 3 3 3 3 3 3 3 3
 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 4 4 4 4 4 4 4 4 4
 4 4 4 4 4 4 4 4 4 5 5 5 5 5 5 5 5]","[0, 7, 0, 7, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 7, 2, 1, 7, 1, 4, 1, 1, 7, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 7, 7, 2, 2, 2, 7, 1, 2, 7, 2, 2, 7, 7, 7, 2, 5, 2, 2, 2, 2, 7, 3, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 0, 3, 7, 3, 3, 3, 3, 3, 3, 3, 0, 3, 3, 3, 3, 3, 3, 3, 3, 3, 7, 3, 3, 3, 3, 3, 7, 7, 7, 4, 2, 7, 4, 7, 4, 4, 7, 4, 7, 4, 4, 4, 4, 4, 7, 5, 7, 5, 5, 5, 5, 7]",without_other,combined,0.871999979019165,['other'],6
